date,nowcast
2026-04-03,0.3952305368120186
2026-04-10,0.40189742636701464
2026-04-17,0.40189742636701464
2026-04-24,0.40189742636701464
2026-05-01,0.18321206707381538
2026-05-08,0.18321206707381538
2026-05-15,0.20166570082877394
2026-05-22,0.20166570082877394
2026-05-29,0.20166570082877394
2026-06-05,0.2994612668495772
2026-06-12,0.2994612668495772
2026-06-19,0.2994612668495772
2026-06-26,0.2994612668495772
2026-07-03,0.29938727121000797
