date,value
1999-01-31,1.1590947368421052
1999-02-28,1.120278947368421
1999-03-31,1.0885869565217392
1999-04-30,1.07005
1999-05-31,1.063005
1999-06-30,1.0377181818181818
1999-07-31,1.037047619047619
1999-08-31,1.0605045454545454
1999-09-30,1.049747619047619
1999-10-31,1.0705500000000001
1999-11-30,1.0327899999999999
1999-12-31,1.0110260869565217
2000-01-31,1.01311
2000-02-29,0.98336
2000-03-31,0.9643391304347826
2000-04-30,0.94492
2000-05-31,0.9059454545454546
2000-06-30,0.9504772727272727
2000-07-31,0.9386150000000001
2000-08-31,0.9045043478260869
2000-09-30,0.8694749999999999
2000-10-31,0.8525380952380953
2000-11-30,0.855152380952381
2000-12-31,0.89831
2001-01-31,0.9375809523809524
2001-02-28,0.9205210526315789
2001-03-31,0.9082863636363636
2001-04-30,0.8925190476190475
2001-05-31,0.8753136363636365
2001-06-30,0.8529571428571427
2001-07-31,0.8614857142857143
2001-08-31,0.9013652173913044
2001-09-30,0.9114444444444444
2001-10-31,0.905
2001-11-30,0.88826
2001-12-31,0.89117
2002-01-31,0.8831619047619047
2002-02-28,0.8706947368421052
2002-03-31,0.8766380952380953
2002-04-30,0.8859954545454546
2002-05-31,0.916959090909091
2002-06-30,0.9561350000000001
2002-07-31,0.9935272727272728
2002-08-31,0.9780590909090908
2002-09-30,0.98063
2002-10-31,0.98115
2002-11-30,1.0012894736842106
2002-12-31,1.019404761904762
2003-01-31,1.062247619047619
2003-02-28,1.0784578947368422
2003-03-31,1.0797428571428571
2003-04-30,1.0862363636363637
2003-05-31,1.155557142857143
2003-06-30,1.1674285714285713
2003-07-31,1.1365045454545455
2003-08-31,1.1155190476190475
2003-09-30,1.1267
2003-10-31,1.1713681818181818
2003-11-30,1.171011111111111
2003-12-31,1.229818181818182
2004-01-31,1.26382
2004-02-29,1.2640421052631579
2004-03-31,1.226091304347826
2004-04-30,1.1989454545454545
2004-05-31,1.199995
2004-06-30,1.2146045454545453
2004-07-31,1.2266142857142857
2004-08-31,1.2191363636363637
2004-09-30,1.222395238095238
2004-10-31,1.25074
2004-11-30,1.29972
2004-12-31,1.3406478260869563
2005-01-31,1.312265
2005-02-28,1.3013052631578947
2005-03-31,1.3185
2005-04-30,1.2943095238095237
2005-05-31,1.2696857142857143
2005-06-30,1.2155272727272726
2005-07-31,1.2040549999999999
2005-08-31,1.2295173913043478
2005-09-30,1.2233904761904761
2005-10-31,1.20224
2005-11-30,1.1788750000000001
2005-12-31,1.186095238095238
2006-01-31,1.21255
2006-02-28,1.1939736842105262
2006-03-31,1.2028434782608695
2006-04-30,1.227325
2006-05-31,1.2767454545454546
2006-06-30,1.266059090909091
2006-07-31,1.268065
2006-08-31,1.2810478260869567
2006-09-30,1.2722099999999998
2006-10-31,1.2617190476190476
2006-11-30,1.2887666666666666
2006-12-31,1.3204799999999999
2007-01-31,1.2993
2007-02-28,1.308021052631579
2007-03-31,1.324590909090909
2007-04-30,1.351290476190476
2007-05-31,1.3517818181818182
2007-06-30,1.3420619047619047
2007-07-31,1.3726476190476191
2007-08-31,1.3625869565217392
2007-09-30,1.3909850000000001
2007-10-31,1.4233043478260867
2007-11-30,1.468252380952381
2007-12-31,1.45588
2008-01-31,1.4728142857142856
2008-02-29,1.4759449999999998
2008-03-31,1.5520190476190474
2008-04-30,1.5753636363636365
2008-05-31,1.5554142857142856
2008-06-30,1.5561714285714285
2008-07-31,1.5758636363636362
2008-08-31,1.4955380952380952
2008-09-30,1.4341666666666666
2008-10-31,1.3266272727272728
2008-11-30,1.2744222222222221
2008-12-31,1.3511454545454546
2009-01-31,1.324445
2009-02-28,1.2796842105263158
2009-03-31,1.3050318181818181
2009-04-30,1.3198909090909092
2009-05-31,1.364585
2009-06-30,1.4014454545454547
2009-07-31,1.4091652173913045
2009-08-31,1.4266238095238095
2009-09-30,1.4575142857142858
2009-10-31,1.4821142857142857
2009-11-30,1.4907526315789474
2009-12-31,1.4578545454545455
2010-01-31,1.4265736842105263
2010-02-28,1.3679947368421053
2010-03-31,1.357004347826087
2010-04-30,1.3416818181818182
2010-05-31,1.256315
2010-06-30,1.2223363636363638
2010-07-31,1.281057142857143
2010-08-31,1.2902909090909092
2010-09-30,1.3102857142857143
2010-10-31,1.390095
2010-11-30,1.3654249999999999
2010-12-31,1.3221333333333334
2011-01-31,1.337065
2011-02-28,1.3655894736842107
2011-03-31,1.4019826086956524
2011-04-30,1.4459761904761905
2011-05-31,1.433452380952381
2011-06-30,1.4402863636363636
2011-07-31,1.4275
2011-08-31,1.4333173913043478
2011-09-30,1.3746714285714285
2011-10-31,1.373245
2011-11-30,1.35576
2011-12-31,1.3154571428571429
2012-01-31,1.290985
2012-02-29,1.323835
2012-03-31,1.32075
2012-04-30,1.3160190476190476
2012-05-31,1.2806454545454544
2012-06-30,1.2541333333333333
2012-07-31,1.2277619047619048
2012-08-31,1.2406217391304348
2012-09-30,1.2884578947368421
2012-10-31,1.2973818181818182
2012-11-30,1.28374
2012-12-31,1.3119450000000001
2013-01-31,1.3303904761904763
2013-02-28,1.3346736842105262
2013-03-31,1.2953142857142856
2013-04-30,1.302518181818182
2013-05-31,1.2983136363636363
2013-06-30,1.319715
2013-07-31,1.3087863636363635
2013-08-31,1.3313545454545455
2013-09-30,1.3364150000000001
2013-10-31,1.3645909090909092
2013-11-30,1.3490842105263159
2013-12-31,1.3708
2014-01-31,1.361795238095238
2014-02-28,1.366521052631579
2014-03-31,1.3828190476190476
2014-04-30,1.381018181818182
2014-05-31,1.3738523809523808
2014-06-30,1.3594857142857142
2014-07-31,1.3533363636363636
2014-08-31,1.3315238095238096
2014-09-30,1.2889095238095238
2014-10-31,1.2677318181818182
2014-11-30,1.24725
2014-12-31,1.2329190476190477
2015-01-31,1.1614900000000001
2015-02-28,1.1350263157894738
2015-03-31,1.0819454545454545
2015-04-30,1.0822045454545455
2015-05-31,1.116735
2015-06-30,1.122559090909091
2015-07-31,1.099740909090909
2015-08-31,1.1136142857142857
2015-09-30,1.1228523809523812
2015-10-31,1.1227952380952382
2015-11-30,1.0726578947368421
2015-12-31,1.0888681818181818
2016-01-31,1.0855052631578948
2016-02-29,1.10923
2016-03-31,1.1133521739130434
2016-04-30,1.1345666666666667
2016-05-31,1.1312047619047618
2016-06-30,1.1231772727272729
2016-07-31,1.105495
2016-08-31,1.1206521739130435
2016-09-30,1.1217809523809525
2016-10-31,1.10144
2016-11-30,1.07918
2016-12-31,1.0544619047619048
2017-01-31,1.0634947368421053
2017-02-28,1.0650210526315789
2017-03-31,1.069104347826087
2017-04-30,1.07138
2017-05-31,1.1049863636363637
2017-06-30,1.1233
2017-07-31,1.153015
2017-08-31,1.1812913043478261
2017-09-30,1.191335
2017-10-31,1.175547619047619
2017-11-30,1.174295
2017-12-31,1.183615
2018-01-31,1.219652380952381
2018-02-28,1.2339684210526316
2018-03-31,1.2333954545454546
2018-04-30,1.2269523809523808
2018-05-31,1.1822636363636365
2018-06-30,1.1679142857142857
2018-07-31,1.1684619047619047
2018-08-31,1.1546608695652174
2018-09-30,1.1666947368421052
2018-10-31,1.148759090909091
2018-11-30,1.13639
2018-12-31,1.1380388888888888
2019-01-31,1.1417899999999999
2019-02-28,1.1349444444444443
2019-03-31,1.1296142857142857
2019-04-30,1.1234
2019-05-31,1.1186909090909092
2019-06-30,1.129515
2019-07-31,1.1211454545454544
2019-08-31,1.1128681818181818
2019-09-30,1.10112
2019-10-31,1.1058181818181818
2019-11-30,1.1050578947368421
2019-12-31,1.1113666666666666
2020-01-31,1.1097666666666666
2020-02-29,1.0910736842105262
2020-03-31,1.104590909090909
2020-04-30,1.0871090909090908
2020-05-31,1.09073
