date,value
2024-03-31,97.0
2024-04-30,98.7
2024-05-31,99.6
2024-06-30,100.8
2024-07-31,99.7
2024-08-31,99.5
2024-09-30,99.3
2024-10-31,101.3
2024-11-30,99.5
2024-12-31,103.1
2025-01-31,91.9
2025-02-28,99.0
2025-03-31,99.0
2025-04-30,100.2
2025-05-31,96.5
2025-06-30,95.6
2025-07-31,94.0
2025-08-31,95.9
2025-09-30,100.0
2025-10-31,96.6
2025-11-30,96.2
2025-12-31,94.6
2026-01-31,95.8
2026-02-28,96.1
2026-03-31,96.8
2026-04-30,96.8
