date,value
2024-03-31,95.8
2024-04-30,100.7
2024-05-31,99.7
2024-06-30,100.8
2024-07-31,97.7
2024-08-31,99.7
2024-09-30,100.3
2024-10-31,100.3
2024-11-30,99.6
2024-12-31,99.4
2025-01-31,95.8
2025-02-28,100.8
2025-03-31,101.9
2025-04-30,100.9
2025-05-31,97.6
2025-06-30,96.1
2025-07-31,95.9
2025-08-31,97.0
2025-09-30,100.8
2025-10-31,97.9
2025-11-30,99.0
2025-12-31,93.8
2026-01-31,98.4
2026-02-28,97.8
2026-03-31,98.2
2026-04-30,97.4
2026-05-31,97.8
