date,value
2024-03-31,191.2
2024-04-30,193.0
2024-05-31,207.2
2024-06-30,215.8
2024-07-31,220.4
2024-08-31,226.4
2024-09-30,202.9
2024-10-31,216.3
2024-11-30,201.5
2024-12-31,199.7
2025-01-31,188.7
2025-02-28,189.2
2025-03-31,215.0
2025-04-30,207.7
2025-05-31,231.0
2025-06-30,249.2
2025-07-31,234.3
2025-08-31,245.1
2025-09-30,224.0
2025-10-31,228.3
2025-11-30,213.7
2025-12-31,214.0
2026-01-31,214.9
2026-02-28,212.0
2026-03-31,222.3
2026-04-30,222.1
2026-05-31,246.2
