date,value
2009-08-31,88.3
2009-09-30,88.2
2009-10-31,88.1
2009-11-30,87.9
2009-12-31,87.8
2010-01-31,85.6
2010-02-28,85.5
2010-03-31,86.7
2010-04-30,84.0
2010-05-31,85.6
2010-06-30,86.2
2010-07-31,86.0
2010-08-31,86.3
2010-09-30,86.7
2010-10-31,86.0
2010-11-30,85.7
2010-12-31,85.9
2011-01-31,84.6
2011-02-28,84.8
2011-03-31,83.0
2011-04-30,84.3
2011-05-31,82.7
2011-06-30,83.1
2011-07-31,84.1
2011-08-31,84.1
2011-09-30,84.1
2011-10-31,84.5
2011-11-30,84.0
2011-12-31,84.2
2012-01-31,84.3
2012-02-29,83.6
2012-03-31,83.3
2012-04-30,82.6
2012-05-31,82.4
2012-06-30,82.7
2012-07-31,82.6
2012-08-31,83.4
2012-09-30,83.7
2012-10-31,82.9
2012-11-30,82.5
2012-12-31,83.4
2013-01-31,82.8
2013-02-28,83.3
2013-03-31,82.7
2013-04-30,82.4
2013-05-31,83.4
2013-06-30,83.1
2013-07-31,83.5
2013-08-31,84.0
2013-09-30,83.8
2013-10-31,82.9
2013-11-30,84.8
2013-12-31,84.3
2014-01-31,85.3
2014-02-28,86.1
2014-03-31,86.0
2014-04-30,86.4
2014-05-31,85.0
2014-06-30,85.2
2014-07-31,85.8
2014-08-31,86.3
2014-09-30,86.0
2014-10-31,87.2
2014-11-30,86.4
2014-12-31,87.5
2015-01-31,86.9
2015-02-28,87.7
2015-03-31,87.3
2015-04-30,86.4
2015-05-31,86.6
2015-06-30,86.9
2015-07-31,87.7
2015-08-31,88.0
2015-09-30,87.5
2015-10-31,88.2
2015-11-30,88.1
2015-12-31,88.2
2016-01-31,88.3
2016-02-29,87.4
2016-03-31,88.6
2016-04-30,88.6
2016-05-31,88.5
2016-06-30,88.5
2016-07-31,89.1
2016-08-31,89.7
2016-09-30,90.6
2016-10-31,90.6
2016-11-30,90.9
2016-12-31,91.5
2017-01-31,91.9
2017-02-28,92.3
2017-03-31,92.5
2017-04-30,93.9
2017-05-31,94.0
2017-06-30,94.6
2017-07-31,94.5
2017-08-31,95.4
2017-09-30,95.8
2017-10-31,95.2
2017-11-30,96.0
2017-12-31,97.8
2018-01-31,95.6
2018-02-28,97.2
2018-03-31,98.0
2018-04-30,96.5
2018-05-31,97.6
2018-06-30,96.9
2018-07-31,97.8
2018-08-31,98.5
2018-09-30,98.6
2018-10-31,99.4
2018-11-30,99.7
2018-12-31,99.5
2019-01-31,98.6
2019-02-28,97.4
2019-03-31,96.4
2019-04-30,97.8
2019-05-31,95.9
2019-06-30,96.8
2019-07-31,96.7
2019-08-31,96.5
2019-09-30,96.9
2019-10-31,97.5
2019-11-30,98.8
2019-12-31,99.2
2020-01-31,101.5
2020-02-29,101.2
2020-03-31,93.2
2020-04-30,85.2
2020-05-31,89.2
2020-06-30,94.5
2020-07-31,98.0
2020-08-31,100.9
2020-09-30,101.0
2020-10-31,102.2
2020-11-30,101.9
2020-12-31,102.3
2021-01-31,87.1
2021-02-28,91.1
2021-03-31,94.5
2021-04-30,97.0
2021-05-31,99.9
2021-06-30,101.7
2021-07-31,101.6
2021-08-31,103.3
2021-09-30,105.3
2021-10-31,105.9
2021-11-30,106.2
2021-12-31,105.4
2022-01-31,105.3
2022-02-28,105.9
2022-03-31,107.9
2022-04-30,106.5
2022-05-31,105.9
2022-06-30,103.9
2022-07-31,104.5
2022-08-31,104.2
2022-09-30,105.6
2022-10-31,101.8
2022-11-30,102.1
2022-12-31,103.4
2023-01-31,101.1
2023-02-28,100.6
2023-03-31,99.4
2023-04-30,97.0
2023-05-31,97.9
2023-06-30,99.0
2023-07-31,98.7
2023-08-31,100.5
2023-09-30,99.6
2023-10-31,100.2
2023-11-30,100.2
2023-12-31,99.7
2024-01-31,101.9
2024-02-29,102.0
2024-03-31,102.2
2024-04-30,103.2
2024-05-31,102.7
2024-06-30,102.4
2024-07-31,103.5
2024-08-31,103.0
2024-09-30,104.1
2024-10-31,103.1
2024-11-30,104.3
2024-12-31,107.0
2025-01-31,103.0
2025-02-28,103.4
2025-03-31,101.0
2025-04-30,103.4
2025-05-31,102.0
2025-06-30,102.0
2025-07-31,102.6
2025-08-31,102.4
2025-09-30,103.7
2025-10-31,103.3
2025-11-30,102.5
2025-12-31,103.2
2026-01-31,101.8
2026-02-28,102.1
2026-03-31,104.7
2026-04-30,102.8
2026-05-31,102.8
