date,value
2024-03-31,74.3
2024-04-30,81.6
2024-05-31,79.8
2024-06-30,78.1
2024-07-31,77.5
2024-08-31,74.6
2024-09-30,72.0
2024-10-31,78.9
2024-11-30,82.8
2024-12-31,81.0
2025-01-31,83.4
2025-02-28,81.9
2025-03-31,78.1
2025-04-30,80.4
2025-05-31,82.0
2025-06-30,85.2
2025-07-31,84.0
2025-08-31,84.5
2025-09-30,85.3
2025-10-31,82.6
2025-11-30,85.8
2025-12-31,88.4
2026-01-31,83.6
2026-02-28,88.2
2026-03-31,98.6
2026-04-30,91.9
2026-05-31,90.3
