edition,time_period,value
200302,1999-01,14.9
200302,1999-02,15.1
200302,1999-03,15.4
200302,1999-04,15.7
200302,1999-05,16.1
200302,1999-06,16.6
200302,1999-07,17.1
200302,1999-08,17.5
200302,1999-09,17.8
200302,1999-10,18.0
200302,1999-11,18.3
200302,1999-12,18.5
200302,2000-01,18.5
200302,2000-02,18.5
200302,2000-03,18.7
200302,2000-04,18.9
200302,2000-05,19.1
200302,2000-06,19.3
200302,2000-07,19.4
200302,2000-08,19.0
200302,2000-09,18.3
200302,2000-10,18.2
200302,2000-11,18.3
200302,2000-12,18.6
200302,2001-01,19.1
200302,2001-02,19.5
200302,2001-03,19.5
200302,2001-04,19.5
200302,2001-05,19.3
200302,2001-06,19.3
200302,2001-07,19.3
200302,2001-08,19.4
200302,2001-09,19.6
200302,2001-10,19.8
200302,2001-11,19.9
200302,2001-12,19.8
200302,2002-01,19.8
200302,2002-02,19.7
200302,2002-03,19.6
200302,2002-04,19.5
200302,2002-05,19.5
200302,2002-06,19.5
200302,2002-07,19.3
200302,2002-08,19.2
200302,2002-09,19.3
200302,2002-10,19.3
200302,2002-11,19.2
200302,2002-12,19.0
200303,1999-01,14.9
200303,1999-02,15.1
200303,1999-03,15.5
200303,1999-04,15.8
200303,1999-05,16.1
200303,1999-06,16.6
200303,1999-07,17.1
200303,1999-08,17.4
200303,1999-09,17.8
200303,1999-10,18.0
200303,1999-11,18.3
200303,1999-12,18.5
200303,2000-01,18.5
200303,2000-02,18.6
200303,2000-03,18.7
200303,2000-04,18.9
200303,2000-05,19.1
200303,2000-06,19.3
200303,2000-07,19.4
200303,2000-08,18.9
200303,2000-09,18.3
200303,2000-10,18.2
200303,2000-11,18.3
200303,2000-12,18.5
200303,2001-01,19.2
200303,2001-02,19.7
200303,2001-03,19.7
200303,2001-04,19.6
200303,2001-05,19.4
200303,2001-06,19.2
200303,2001-07,19.2
200303,2001-08,19.2
200303,2001-09,19.3
200303,2001-10,19.4
200303,2001-11,19.4
200303,2001-12,19.3
200303,2002-01,19.2
200303,2002-02,19.2
200303,2002-03,19.0
200303,2002-04,18.9
200303,2002-05,18.8
200303,2002-06,18.7
200303,2002-07,18.5
200303,2002-08,18.3
200303,2002-09,18.3
200303,2002-10,18.2
200303,2002-11,18.1
200303,2002-12,18.0
200303,2003-01,17.7
200304,1999-01,14.9
200304,1999-02,15.2
200304,1999-03,15.5
200304,1999-04,15.8
200304,1999-05,16.1
200304,1999-06,16.6
200304,1999-07,17.1
200304,1999-08,17.4
200304,1999-09,17.7
200304,1999-10,18.0
200304,1999-11,18.3
200304,1999-12,18.5
200304,2000-01,18.5
200304,2000-02,18.6
200304,2000-03,18.8
200304,2000-04,18.9
200304,2000-05,19.1
200304,2000-06,19.3
200304,2000-07,19.4
200304,2000-08,18.9
200304,2000-09,18.3
200304,2000-10,18.2
200304,2000-11,18.3
200304,2000-12,18.6
200304,2001-01,19.2
200304,2001-02,19.6
200304,2001-03,19.6
200304,2001-04,19.6
200304,2001-05,19.4
200304,2001-06,19.2
200304,2001-07,19.2
200304,2001-08,19.2
200304,2001-09,19.3
200304,2001-10,19.4
200304,2001-11,19.4
200304,2001-12,19.3
200304,2002-01,19.2
200304,2002-02,19.2
200304,2002-03,19.0
200304,2002-04,18.9
200304,2002-05,18.8
200304,2002-06,18.7
200304,2002-07,18.5
200304,2002-08,18.3
200304,2002-09,18.3
200304,2002-10,18.2
200304,2002-11,18.1
200304,2002-12,18.0
200304,2003-01,17.7
200304,2003-02,17.4
200305,1999-01,14.9
200305,1999-02,15.2
200305,1999-03,15.5
200305,1999-04,15.8
200305,1999-05,16.1
200305,1999-06,16.6
200305,1999-07,17.1
200305,1999-08,17.4
200305,1999-09,17.7
200305,1999-10,18.0
200305,1999-11,18.3
200305,1999-12,18.5
200305,2000-01,18.5
200305,2000-02,18.6
200305,2000-03,18.8
200305,2000-04,18.9
200305,2000-05,19.1
200305,2000-06,19.3
200305,2000-07,19.4
200305,2000-08,18.9
200305,2000-09,18.3
200305,2000-10,18.2
200305,2000-11,18.3
200305,2000-12,18.6
200305,2001-01,19.2
200305,2001-02,19.6
200305,2001-03,19.6
200305,2001-04,19.6
200305,2001-05,19.4
200305,2001-06,19.2
200305,2001-07,19.2
200305,2001-08,19.2
200305,2001-09,19.3
200305,2001-10,19.4
200305,2001-11,19.4
200305,2001-12,19.3
200305,2002-01,19.2
200305,2002-02,19.2
200305,2002-03,19.0
200305,2002-04,18.9
200305,2002-05,18.8
200305,2002-06,18.7
200305,2002-07,18.5
200305,2002-08,18.3
200305,2002-09,18.3
200305,2002-10,18.2
200305,2002-11,18.1
200305,2002-12,18.0
200305,2003-01,17.7
200305,2003-02,17.4
200306,1999-01,14.9
200306,1999-02,15.2
200306,1999-03,15.5
200306,1999-04,15.8
200306,1999-05,16.1
200306,1999-06,16.6
200306,1999-07,17.1
200306,1999-08,17.4
200306,1999-09,17.7
200306,1999-10,18.0
200306,1999-11,18.3
200306,1999-12,18.5
200306,2000-01,18.5
200306,2000-02,18.6
200306,2000-03,18.8
200306,2000-04,19.0
200306,2000-05,19.1
200306,2000-06,19.3
200306,2000-07,19.4
200306,2000-08,18.9
200306,2000-09,18.3
200306,2000-10,18.2
200306,2000-11,18.3
200306,2000-12,18.6
200306,2001-01,19.2
200306,2001-02,19.6
200306,2001-03,19.6
200306,2001-04,19.6
200306,2001-05,19.4
200306,2001-06,19.3
200306,2001-07,19.2
200306,2001-08,19.2
200306,2001-09,19.3
200306,2001-10,19.4
200306,2001-11,19.4
200306,2001-12,19.2
200306,2002-01,19.2
200306,2002-02,19.2
200306,2002-03,19.0
200306,2002-04,18.9
200306,2002-05,18.9
200306,2002-06,18.7
200306,2002-07,18.5
200306,2002-08,18.4
200306,2002-09,18.3
200306,2002-10,18.2
200306,2002-11,18.1
200306,2002-12,17.9
200306,2003-01,17.6
200306,2003-02,17.3
200306,2003-03,17.1
200306,2003-04,16.9
200307,1999-01,14.9
200307,1999-02,15.2
200307,1999-03,15.5
200307,1999-04,15.8
200307,1999-05,16.1
200307,1999-06,16.6
200307,1999-07,17.1
200307,1999-08,17.4
200307,1999-09,17.7
200307,1999-10,18.0
200307,1999-11,18.3
200307,1999-12,18.5
200307,2000-01,18.5
200307,2000-02,18.6
200307,2000-03,18.8
200307,2000-04,18.9
200307,2000-05,19.1
200307,2000-06,19.3
200307,2000-07,19.4
200307,2000-08,18.9
200307,2000-09,18.3
200307,2000-10,18.2
200307,2000-11,18.3
200307,2000-12,18.6
200307,2001-01,19.2
200307,2001-02,19.6
200307,2001-03,19.6
200307,2001-04,19.5
200307,2001-05,19.4
200307,2001-06,19.3
200307,2001-07,19.2
200307,2001-08,19.3
200307,2001-09,19.3
200307,2001-10,19.4
200307,2001-11,19.4
200307,2001-12,19.2
200307,2002-01,19.2
200307,2002-02,19.1
200307,2002-03,19.0
200307,2002-04,18.9
200307,2002-05,18.9
200307,2002-06,18.8
200307,2002-07,18.6
200307,2002-08,18.4
200307,2002-09,18.3
200307,2002-10,18.2
200307,2002-11,18.1
200307,2002-12,17.9
200307,2003-01,17.6
200307,2003-02,17.3
200307,2003-03,17.0
200307,2003-04,16.8
200307,2003-05,16.6
200308,1999-01,14.9
200308,1999-02,15.2
200308,1999-03,15.5
200308,1999-04,15.8
200308,1999-05,16.1
200308,1999-06,16.6
200308,1999-07,17.1
200308,1999-08,17.4
200308,1999-09,17.7
200308,1999-10,18.0
200308,1999-11,18.3
200308,1999-12,18.5
200308,2000-01,18.5
200308,2000-02,18.6
200308,2000-03,18.8
200308,2000-04,18.9
200308,2000-05,19.1
200308,2000-06,19.3
200308,2000-07,19.4
200308,2000-08,18.9
200308,2000-09,18.3
200308,2000-10,18.2
200308,2000-11,18.3
200308,2000-12,18.6
200308,2001-01,19.2
200308,2001-02,19.6
200308,2001-03,19.6
200308,2001-04,19.5
200308,2001-05,19.4
200308,2001-06,19.3
200308,2001-07,19.2
200308,2001-08,19.3
200308,2001-09,19.3
200308,2001-10,19.4
200308,2001-11,19.4
200308,2001-12,19.2
200308,2002-01,19.2
200308,2002-02,19.1
200308,2002-03,19.0
200308,2002-04,18.9
200308,2002-05,18.8
200308,2002-06,18.8
200308,2002-07,18.6
200308,2002-08,18.4
200308,2002-09,18.3
200308,2002-10,18.2
200308,2002-11,18.1
200308,2002-12,17.9
200308,2003-01,17.6
200308,2003-02,17.3
200308,2003-03,17.0
200308,2003-04,16.8
200308,2003-05,16.6
200308,2003-06,16.4
200309,1999-01,14.9
200309,1999-02,15.2
200309,1999-03,15.5
200309,1999-04,15.8
200309,1999-05,16.1
200309,1999-06,16.6
200309,1999-07,17.1
200309,1999-08,17.4
200309,1999-09,17.7
200309,1999-10,18.0
200309,1999-11,18.3
200309,1999-12,18.5
200309,2000-01,18.5
200309,2000-02,18.6
200309,2000-03,18.8
200309,2000-04,18.9
200309,2000-05,19.1
200309,2000-06,19.3
200309,2000-07,19.4
200309,2000-08,18.9
200309,2000-09,18.3
200309,2000-10,18.2
200309,2000-11,18.3
200309,2000-12,18.6
200309,2001-01,19.2
200309,2001-02,19.6
200309,2001-03,19.6
200309,2001-04,19.5
200309,2001-05,19.4
200309,2001-06,19.3
200309,2001-07,19.2
200309,2001-08,19.3
200309,2001-09,19.3
200309,2001-10,19.4
200309,2001-11,19.4
200309,2001-12,19.2
200309,2002-01,19.2
200309,2002-02,19.1
200309,2002-03,19.0
200309,2002-04,18.9
200309,2002-05,18.8
200309,2002-06,18.7
200309,2002-07,18.6
200309,2002-08,18.4
200309,2002-09,18.3
200309,2002-10,18.2
200309,2002-11,18.1
200309,2002-12,17.9
200309,2003-01,17.6
200309,2003-02,17.3
200309,2003-03,17.0
200309,2003-04,16.8
200309,2003-05,16.6
200309,2003-06,16.4
200309,2003-07,16.1
200310,1999-01,14.9
200310,1999-02,15.2
200310,1999-03,15.5
200310,1999-04,15.8
200310,1999-05,16.1
200310,1999-06,16.6
200310,1999-07,17.1
200310,1999-08,17.4
200310,1999-09,17.7
200310,1999-10,18.0
200310,1999-11,18.3
200310,1999-12,18.5
200310,2000-01,18.5
200310,2000-02,18.6
200310,2000-03,18.8
200310,2000-04,18.9
200310,2000-05,19.1
200310,2000-06,19.3
200310,2000-07,19.4
200310,2000-08,18.9
200310,2000-09,18.3
200310,2000-10,18.2
200310,2000-11,18.3
200310,2000-12,18.6
200310,2001-01,19.2
200310,2001-02,19.6
200310,2001-03,19.6
200310,2001-04,19.5
200310,2001-05,19.4
200310,2001-06,19.3
200310,2001-07,19.2
200310,2001-08,19.3
200310,2001-09,19.3
200310,2001-10,19.4
200310,2001-11,19.4
200310,2001-12,19.2
200310,2002-01,19.2
200310,2002-02,19.1
200310,2002-03,19.0
200310,2002-04,18.9
200310,2002-05,18.8
200310,2002-06,18.8
200310,2002-07,18.6
200310,2002-08,18.4
200310,2002-09,18.3
200310,2002-10,18.2
200310,2002-11,18.1
200310,2002-12,17.9
200310,2003-01,17.6
200310,2003-02,17.3
200310,2003-03,17.0
200310,2003-04,16.8
200310,2003-05,16.6
200310,2003-06,16.4
200310,2003-07,16.2
200310,2003-08,16.0
200311,1999-01,14.9
200311,1999-02,15.2
200311,1999-03,15.5
200311,1999-04,15.8
200311,1999-05,16.1
200311,1999-06,16.6
200311,1999-07,17.1
200311,1999-08,17.4
200311,1999-09,17.7
200311,1999-10,18.0
200311,1999-11,18.3
200311,1999-12,18.5
200311,2000-01,18.5
200311,2000-02,18.6
200311,2000-03,18.8
200311,2000-04,18.9
200311,2000-05,19.1
200311,2000-06,19.3
200311,2000-07,19.4
200311,2000-08,18.9
200311,2000-09,18.3
200311,2000-10,18.2
200311,2000-11,18.3
200311,2000-12,18.6
200311,2001-01,19.2
200311,2001-02,19.6
200311,2001-03,19.6
200311,2001-04,19.5
200311,2001-05,19.4
200311,2001-06,19.3
200311,2001-07,19.2
200311,2001-08,19.3
200311,2001-09,19.3
200311,2001-10,19.4
200311,2001-11,19.4
200311,2001-12,19.2
200311,2002-01,19.2
200311,2002-02,19.1
200311,2002-03,19.0
200311,2002-04,18.9
200311,2002-05,18.8
200311,2002-06,18.8
200311,2002-07,18.6
200311,2002-08,18.4
200311,2002-09,18.3
200311,2002-10,18.2
200311,2002-11,18.1
200311,2002-12,17.9
200311,2003-01,17.6
200311,2003-02,17.3
200311,2003-03,17.0
200311,2003-04,16.8
200311,2003-05,16.6
200311,2003-06,16.4
200311,2003-07,16.2
200311,2003-08,16.0
200311,2003-09,15.9
200312,1999-01,14.9
200312,1999-02,15.1
200312,1999-03,15.5
200312,1999-04,15.8
200312,1999-05,16.1
200312,1999-06,16.6
200312,1999-07,17.1
200312,1999-08,17.4
200312,1999-09,17.7
200312,1999-10,18.0
200312,1999-11,18.3
200312,1999-12,18.5
200312,2000-01,18.5
200312,2000-02,18.6
200312,2000-03,18.7
200312,2000-04,18.9
200312,2000-05,19.1
200312,2000-06,19.3
200312,2000-07,19.4
200312,2000-08,18.9
200312,2000-09,18.3
200312,2000-10,18.2
200312,2000-11,18.3
200312,2000-12,18.5
200312,2001-01,19.1
200312,2001-02,19.6
200312,2001-03,19.6
200312,2001-04,19.5
200312,2001-05,19.4
200312,2001-06,19.3
200312,2001-07,19.3
200312,2001-08,19.3
200312,2001-09,19.3
200312,2001-10,19.4
200312,2001-11,19.3
200312,2001-12,19.2
200312,2002-01,19.1
200312,2002-02,19.1
200312,2002-03,19.0
200312,2002-04,18.9
200312,2002-05,18.9
200312,2002-06,18.8
200312,2002-07,18.7
200312,2002-08,18.6
200312,2002-09,18.6
200312,2002-10,18.5
200312,2002-11,18.4
200312,2002-12,18.3
200312,2003-01,18.1
200312,2003-02,17.8
200312,2003-03,17.6
200312,2003-04,17.4
200312,2003-05,17.2
200312,2003-06,17.1
200312,2003-07,16.9
200312,2003-08,16.7
200312,2003-09,16.6
200312,2003-10,16.5
200401,1999-01,14.9
200401,1999-02,15.1
200401,1999-03,15.5
200401,1999-04,15.8
200401,1999-05,16.1
200401,1999-06,16.6
200401,1999-07,17.1
200401,1999-08,17.4
200401,1999-09,17.7
200401,1999-10,18.0
200401,1999-11,18.3
200401,1999-12,18.5
200401,2000-01,18.5
200401,2000-02,18.6
200401,2000-03,18.7
200401,2000-04,18.9
200401,2000-05,19.1
200401,2000-06,19.3
200401,2000-07,19.4
200401,2000-08,18.9
200401,2000-09,18.3
200401,2000-10,18.2
200401,2000-11,18.3
200401,2000-12,18.5
200401,2001-01,19.1
200401,2001-02,19.6
200401,2001-03,19.6
200401,2001-04,19.5
200401,2001-05,19.4
200401,2001-06,19.3
200401,2001-07,19.3
200401,2001-08,19.3
200401,2001-09,19.3
200401,2001-10,19.4
200401,2001-11,19.3
200401,2001-12,19.2
200401,2002-01,19.1
200401,2002-02,19.1
200401,2002-03,19.0
200401,2002-04,18.9
200401,2002-05,18.9
200401,2002-06,18.8
200401,2002-07,18.7
200401,2002-08,18.6
200401,2002-09,18.6
200401,2002-10,18.5
200401,2002-11,18.4
200401,2002-12,18.3
200401,2003-01,18.0
200401,2003-02,17.8
200401,2003-03,17.6
200401,2003-04,17.4
200401,2003-05,17.2
200401,2003-06,17.1
200401,2003-07,16.9
200401,2003-08,16.7
200401,2003-09,16.7
200401,2003-10,16.6
200401,2003-11,16.5
200402,1999-01,14.9
200402,1999-02,15.1
200402,1999-03,15.4
200402,1999-04,15.8
200402,1999-05,16.1
200402,1999-06,16.6
200402,1999-07,17.1
200402,1999-08,17.5
200402,1999-09,17.8
200402,1999-10,18.0
200402,1999-11,18.3
200402,1999-12,18.5
200402,2000-01,18.5
200402,2000-02,18.6
200402,2000-03,18.7
200402,2000-04,18.9
200402,2000-05,19.1
200402,2000-06,19.3
200402,2000-07,19.4
200402,2000-08,18.9
200402,2000-09,18.3
200402,2000-10,18.2
200402,2000-11,18.3
200402,2000-12,18.5
200402,2001-01,19.1
200402,2001-02,19.6
200402,2001-03,19.6
200402,2001-04,19.5
200402,2001-05,19.4
200402,2001-06,19.3
200402,2001-07,19.3
200402,2001-08,19.3
200402,2001-09,19.4
200402,2001-10,19.4
200402,2001-11,19.4
200402,2001-12,19.2
200402,2002-01,19.1
200402,2002-02,19.1
200402,2002-03,18.9
200402,2002-04,18.8
200402,2002-05,18.9
200402,2002-06,18.8
200402,2002-07,18.7
200402,2002-08,18.6
200402,2002-09,18.6
200402,2002-10,18.6
200402,2002-11,18.5
200402,2002-12,18.3
200402,2003-01,18.0
200402,2003-02,17.7
200402,2003-03,17.5
200402,2003-04,17.4
200402,2003-05,17.2
200402,2003-06,17.0
200402,2003-07,16.9
200402,2003-08,16.7
200402,2003-09,16.7
200402,2003-10,16.6
200402,2003-11,16.6
200402,2003-12,16.6
200403,1999-01,14.9
200403,1999-02,15.1
200403,1999-03,15.5
200403,1999-04,15.8
200403,1999-05,16.1
200403,1999-06,16.6
200403,1999-07,17.1
200403,1999-08,17.4
200403,1999-09,17.7
200403,1999-10,18.0
200403,1999-11,18.3
200403,1999-12,18.5
200403,2000-01,18.5
200403,2000-02,18.6
200403,2000-03,18.7
200403,2000-04,18.9
200403,2000-05,19.1
200403,2000-06,19.3
200403,2000-07,19.4
200403,2000-08,18.9
200403,2000-09,18.3
200403,2000-10,18.2
200403,2000-11,18.3
200403,2000-12,18.5
200403,2001-01,19.1
200403,2001-02,19.6
200403,2001-03,19.6
200403,2001-04,19.5
200403,2001-05,19.4
200403,2001-06,19.3
200403,2001-07,19.3
200403,2001-08,19.3
200403,2001-09,19.3
200403,2001-10,19.4
200403,2001-11,19.3
200403,2001-12,19.2
200403,2002-01,19.1
200403,2002-02,19.1
200403,2002-03,19.0
200403,2002-04,18.9
200403,2002-05,18.9
200403,2002-06,18.8
200403,2002-07,18.7
200403,2002-08,18.6
200403,2002-09,18.6
200403,2002-10,18.5
200403,2002-11,18.5
200403,2002-12,18.3
200403,2003-01,18.0
200403,2003-02,17.7
200403,2003-03,17.5
200403,2003-04,17.4
200403,2003-05,17.2
200403,2003-06,17.1
200403,2003-07,16.9
200403,2003-08,16.8
200403,2003-09,16.7
200403,2003-10,16.6
200403,2003-11,16.5
200403,2003-12,16.6
200403,2004-01,16.6
200404,1999-01,14.9
200404,1999-02,15.1
200404,1999-03,15.4
200404,1999-04,15.8
200404,1999-05,16.1
200404,1999-06,16.6
200404,1999-07,17.1
200404,1999-08,17.5
200404,1999-09,17.8
200404,1999-10,18.0
200404,1999-11,18.3
200404,1999-12,18.5
200404,2000-01,18.5
200404,2000-02,18.6
200404,2000-03,18.7
200404,2000-04,18.9
200404,2000-05,19.1
200404,2000-06,19.3
200404,2000-07,19.4
200404,2000-08,18.9
200404,2000-09,18.3
200404,2000-10,18.2
200404,2000-11,18.3
200404,2000-12,18.5
200404,2001-01,19.1
200404,2001-02,19.6
200404,2001-03,19.6
200404,2001-04,19.5
200404,2001-05,19.4
200404,2001-06,19.3
200404,2001-07,19.3
200404,2001-08,19.3
200404,2001-09,19.3
200404,2001-10,19.4
200404,2001-11,19.4
200404,2001-12,19.2
200404,2002-01,19.1
200404,2002-02,19.1
200404,2002-03,18.9
200404,2002-04,18.8
200404,2002-05,18.9
200404,2002-06,18.8
200404,2002-07,18.7
200404,2002-08,18.6
200404,2002-09,18.6
200404,2002-10,18.6
200404,2002-11,18.5
200404,2002-12,18.3
200404,2003-01,18.0
200404,2003-02,17.7
200404,2003-03,17.5
200404,2003-04,17.3
200404,2003-05,17.2
200404,2003-06,17.0
200404,2003-07,16.9
200404,2003-08,16.7
200404,2003-09,16.7
200404,2003-10,16.6
200404,2003-11,16.6
200404,2003-12,16.6
200404,2004-01,16.7
200404,2004-02,16.7
200405,1999-01,14.9
200405,1999-02,15.1
200405,1999-03,15.5
200405,1999-04,15.8
200405,1999-05,16.1
200405,1999-06,16.6
200405,1999-07,17.1
200405,1999-08,17.5
200405,1999-09,17.7
200405,1999-10,18.0
200405,1999-11,18.3
200405,1999-12,18.5
200405,2000-01,18.5
200405,2000-02,18.6
200405,2000-03,18.7
200405,2000-04,18.9
200405,2000-05,19.1
200405,2000-06,19.3
200405,2000-07,19.4
200405,2000-08,18.9
200405,2000-09,18.3
200405,2000-10,18.2
200405,2000-11,18.3
200405,2000-12,18.5
200405,2001-01,19.1
200405,2001-02,19.6
200405,2001-03,19.6
200405,2001-04,19.5
200405,2001-05,19.4
200405,2001-06,19.3
200405,2001-07,19.3
200405,2001-08,19.3
200405,2001-09,19.3
200405,2001-10,19.4
200405,2001-11,19.3
200405,2001-12,19.2
200405,2002-01,19.1
200405,2002-02,19.1
200405,2002-03,18.9
200405,2002-04,18.9
200405,2002-05,18.9
200405,2002-06,18.8
200405,2002-07,18.7
200405,2002-08,18.6
200405,2002-09,18.6
200405,2002-10,18.5
200405,2002-11,18.5
200405,2002-12,18.3
200405,2003-01,18.0
200405,2003-02,17.7
200405,2003-03,17.5
200405,2003-04,17.4
200405,2003-05,17.2
200405,2003-06,17.1
200405,2003-07,16.9
200405,2003-08,16.8
200405,2003-09,16.7
200405,2003-10,16.6
200405,2003-11,16.5
200405,2003-12,16.6
200405,2004-01,16.6
200405,2004-02,16.6
200405,2004-03,16.5
200406,1999-01,14.9
200406,1999-02,15.1
200406,1999-03,15.5
200406,1999-04,15.8
200406,1999-05,16.1
200406,1999-06,16.6
200406,1999-07,17.1
200406,1999-08,17.5
200406,1999-09,17.7
200406,1999-10,18.0
200406,1999-11,18.3
200406,1999-12,18.5
200406,2000-01,18.5
200406,2000-02,18.6
200406,2000-03,18.7
200406,2000-04,18.9
200406,2000-05,19.1
200406,2000-06,19.3
200406,2000-07,19.4
200406,2000-08,18.9
200406,2000-09,18.3
200406,2000-10,18.2
200406,2000-11,18.3
200406,2000-12,18.5
200406,2001-01,19.1
200406,2001-02,19.6
200406,2001-03,19.6
200406,2001-04,19.5
200406,2001-05,19.4
200406,2001-06,19.3
200406,2001-07,19.3
200406,2001-08,19.3
200406,2001-09,19.3
200406,2001-10,19.4
200406,2001-11,19.3
200406,2001-12,19.2
200406,2002-01,19.1
200406,2002-02,19.1
200406,2002-03,19.0
200406,2002-04,18.9
200406,2002-05,18.9
200406,2002-06,18.8
200406,2002-07,18.7
200406,2002-08,18.6
200406,2002-09,18.6
200406,2002-10,18.5
200406,2002-11,18.5
200406,2002-12,18.3
200406,2003-01,18.0
200406,2003-02,17.7
200406,2003-03,17.5
200406,2003-04,17.4
200406,2003-05,17.2
200406,2003-06,17.0
200406,2003-07,16.9
200406,2003-08,16.7
200406,2003-09,16.7
200406,2003-10,16.6
200406,2003-11,16.6
200406,2003-12,16.6
200406,2004-01,16.6
200406,2004-02,16.6
200406,2004-03,16.6
200406,2004-04,16.6
200407,1999-01,14.9
200407,1999-02,15.1
200407,1999-03,15.5
200407,1999-04,15.8
200407,1999-05,16.1
200407,1999-06,16.6
200407,1999-07,17.1
200407,1999-08,17.5
200407,1999-09,17.7
200407,1999-10,18.0
200407,1999-11,18.3
200407,1999-12,18.5
200407,2000-01,18.5
200407,2000-02,18.6
200407,2000-03,18.7
200407,2000-04,18.9
200407,2000-05,19.1
200407,2000-06,19.3
200407,2000-07,19.3
200407,2000-08,18.9
200407,2000-09,18.3
200407,2000-10,18.2
200407,2000-11,18.3
200407,2000-12,18.5
200407,2001-01,19.1
200407,2001-02,19.6
200407,2001-03,19.6
200407,2001-04,19.5
200407,2001-05,19.4
200407,2001-06,19.3
200407,2001-07,19.3
200407,2001-08,19.3
200407,2001-09,19.3
200407,2001-10,19.4
200407,2001-11,19.3
200407,2001-12,19.2
200407,2002-01,19.1
200407,2002-02,19.1
200407,2002-03,18.9
200407,2002-04,18.8
200407,2002-05,18.8
200407,2002-06,18.8
200407,2002-07,18.7
200407,2002-08,18.6
200407,2002-09,18.6
200407,2002-10,18.6
200407,2002-11,18.5
200407,2002-12,18.3
200407,2003-01,18.0
200407,2003-02,17.7
200407,2003-03,17.5
200407,2003-04,17.3
200407,2003-05,17.2
200407,2003-06,17.1
200407,2003-07,16.9
200407,2003-08,16.8
200407,2003-09,16.7
200407,2003-10,16.6
200407,2003-11,16.6
200407,2003-12,16.6
200407,2004-01,16.6
200407,2004-02,16.6
200407,2004-03,16.5
200407,2004-04,16.4
200407,2004-05,16.4
200408,1999-01,14.9
200408,1999-02,15.1
200408,1999-03,15.5
200408,1999-04,15.8
200408,1999-05,16.2
200408,1999-06,16.6
200408,1999-07,17.1
200408,1999-08,17.4
200408,1999-09,17.7
200408,1999-10,18.0
200408,1999-11,18.3
200408,1999-12,18.5
200408,2000-01,18.5
200408,2000-02,18.6
200408,2000-03,18.7
200408,2000-04,18.9
200408,2000-05,19.1
200408,2000-06,19.3
200408,2000-07,19.4
200408,2000-08,18.9
200408,2000-09,18.3
200408,2000-10,18.2
200408,2000-11,18.3
200408,2000-12,18.5
200408,2001-01,19.1
200408,2001-02,19.6
200408,2001-03,19.6
200408,2001-04,19.5
200408,2001-05,19.4
200408,2001-06,19.3
200408,2001-07,19.3
200408,2001-08,19.3
200408,2001-09,19.3
200408,2001-10,19.4
200408,2001-11,19.3
200408,2001-12,19.2
200408,2002-01,19.1
200408,2002-02,19.1
200408,2002-03,18.9
200408,2002-04,18.8
200408,2002-05,18.9
200408,2002-06,18.8
200408,2002-07,18.7
200408,2002-08,18.6
200408,2002-09,18.6
200408,2002-10,18.5
200408,2002-11,18.5
200408,2002-12,18.3
200408,2003-01,18.0
200408,2003-02,17.7
200408,2003-03,17.5
200408,2003-04,17.3
200408,2003-05,17.2
200408,2003-06,17.1
200408,2003-07,17.0
200408,2003-08,16.8
200408,2003-09,16.7
200408,2003-10,16.6
200408,2003-11,16.6
200408,2003-12,16.6
200408,2004-01,16.6
200408,2004-02,16.5
200408,2004-03,16.5
200408,2004-04,16.4
200408,2004-05,16.3
200408,2004-06,16.2
200409,1999-01,14.9
200409,1999-02,15.1
200409,1999-03,15.5
200409,1999-04,15.8
200409,1999-05,16.2
200409,1999-06,16.7
200409,1999-07,17.1
200409,1999-08,17.4
200409,1999-09,17.7
200409,1999-10,18.0
200409,1999-11,18.3
200409,1999-12,18.5
200409,2000-01,18.5
200409,2000-02,18.6
200409,2000-03,18.7
200409,2000-04,18.9
200409,2000-05,19.1
200409,2000-06,19.3
200409,2000-07,19.4
200409,2000-08,18.9
200409,2000-09,18.2
200409,2000-10,18.2
200409,2000-11,18.3
200409,2000-12,18.5
200409,2001-01,19.1
200409,2001-02,19.6
200409,2001-03,19.6
200409,2001-04,19.5
200409,2001-05,19.4
200409,2001-06,19.3
200409,2001-07,19.3
200409,2001-08,19.3
200409,2001-09,19.3
200409,2001-10,19.4
200409,2001-11,19.3
200409,2001-12,19.2
200409,2002-01,19.1
200409,2002-02,19.1
200409,2002-03,18.9
200409,2002-04,18.8
200409,2002-05,18.9
200409,2002-06,18.8
200409,2002-07,18.7
200409,2002-08,18.7
200409,2002-09,18.6
200409,2002-10,18.6
200409,2002-11,18.5
200409,2002-12,18.3
200409,2003-01,18.0
200409,2003-02,17.7
200409,2003-03,17.5
200409,2003-04,17.3
200409,2003-05,17.2
200409,2003-06,17.1
200409,2003-07,17.0
200409,2003-08,16.8
200409,2003-09,16.8
200409,2003-10,16.7
200409,2003-11,16.6
200409,2003-12,16.6
200409,2004-01,16.6
200409,2004-02,16.5
200409,2004-03,16.5
200409,2004-04,16.4
200409,2004-05,16.3
200409,2004-06,16.1
200409,2004-07,15.9
200410,1999-01,14.9
200410,1999-02,15.1
200410,1999-03,15.5
200410,1999-04,15.8
200410,1999-05,16.2
200410,1999-06,16.7
200410,1999-07,17.1
200410,1999-08,17.5
200410,1999-09,17.7
200410,1999-10,18.0
200410,1999-11,18.3
200410,1999-12,18.5
200410,2000-01,18.5
200410,2000-02,18.6
200410,2000-03,18.7
200410,2000-04,18.9
