edition,time_period,value
200407,1989-01,113.2
200407,1989-02,113.8
200407,1989-03,105.9
200407,1989-04,109.3
200407,1989-05,110.5
200407,1989-06,125.9
200407,1989-07,97.3
200407,1989-08,82.5
200407,1989-09,101.6
200407,1989-10,102.9
200407,1989-11,141.4
200407,1989-12,146.1
200407,1990-01,103.3
200407,1990-02,107.0
200407,1990-03,103.7
200407,1990-04,114.6
200407,1990-05,114.0
200407,1990-06,107.0
200407,1990-07,123.2
200407,1990-08,115.6
200407,1990-09,100.7
200407,1990-10,132.7
200407,1990-11,94.5
200407,1990-12,78.3
200407,1991-01,105.5
200407,1991-02,97.1
200407,1991-03,100.8
200407,1991-04,89.6
200407,1991-05,86.2
200407,1991-06,84.4
200407,1991-07,80.0
200407,1991-08,79.5
200407,1991-09,81.1
200407,1991-10,81.3
200407,1991-11,80.5
200407,1991-12,76.1
200407,1992-01,77.9
200407,1992-02,76.3
200407,1992-03,81.7
200407,1992-04,78.4
200407,1992-05,74.6
200407,1992-06,80.6
200407,1992-07,78.5
200407,1992-08,76.2
200407,1992-09,83.1
200407,1992-10,79.1
200407,1992-11,77.3
200407,1992-12,78.3
200407,1993-01,77.9
200407,1993-02,78.4
200407,1993-03,73.6
200407,1993-04,76.1
200407,1993-05,75.6
200407,1993-06,75.0
200407,1993-07,70.8
200407,1993-08,76.3
200407,1993-09,76.2
200407,1993-10,72.8
200407,1993-11,77.3
200407,1993-12,77.4
200407,1994-01,74.8
200407,1994-02,76.7
200407,1994-03,77.5
200407,1994-04,76.5
200407,1994-05,80.9
200407,1994-06,81.5
200407,1994-07,82.5
200407,1994-08,80.4
200407,1994-09,77.9
200407,1994-10,78.8
200407,1994-11,80.4
200407,1994-12,84.1
200407,1995-01,79.3
200407,1995-02,81.5
200407,1995-03,83.2
200407,1995-04,84.2
200407,1995-05,88.4
200407,1995-06,87.8
200407,1995-07,85.6
200407,1995-08,89.2
200407,1995-09,87.7
200407,1995-10,88.5
200407,1995-11,88.9
200407,1995-12,86.9
200407,1996-01,89.1
200407,1996-02,89.1
200407,1996-03,84.3
200407,1996-04,85.3
200407,1996-05,87.7
200407,1996-06,85.9
200407,1996-07,89.0
200407,1996-08,87.8
200407,1996-09,90.7
200407,1996-10,91.5
200407,1996-11,89.1
200407,1996-12,88.7
200407,1997-01,88.1
200407,1997-02,89.5
200407,1997-03,84.0
200407,1997-04,90.4
200407,1997-05,86.5
200407,1997-06,91.4
200407,1997-07,90.0
200407,1997-08,85.6
200407,1997-09,89.2
200407,1997-10,92.6
200407,1997-11,91.3
200407,1997-12,93.1
200407,1998-01,96.0
200407,1998-02,94.8
200407,1998-03,98.5
200407,1998-04,98.3
200407,1998-05,92.1
200407,1998-06,93.9
200407,1998-07,95.7
200407,1998-08,92.8
200407,1998-09,93.8
200407,1998-10,91.3
200407,1998-11,91.1
200407,1998-12,91.6
200407,1999-01,90.6
200407,1999-02,90.3
200407,1999-03,92.1
200407,1999-04,91.4
200407,1999-05,91.7
200407,1999-06,92.3
200407,1999-07,91.4
200407,1999-08,93.2
200407,1999-09,93.1
200407,1999-10,90.8
200407,1999-11,94.6
200407,1999-12,94.3
200407,2000-01,94.9
200407,2000-02,99.5
200407,2000-03,98.4
200407,2000-04,97.3
200407,2000-05,98.9
200407,2000-06,98.2
200407,2000-07,98.9
200407,2000-08,101.3
200407,2000-09,101.0
200407,2000-10,101.9
200407,2000-11,104.1
200407,2000-12,104.7
200407,2001-01,106.7
200407,2001-02,105.3
200407,2001-03,105.0
200407,2001-04,104.1
200407,2001-05,108.6
200407,2001-06,108.9
200407,2001-07,108.4
200407,2001-08,108.2
200407,2001-09,107.8
200407,2001-10,109.3
200407,2001-11,107.9
200407,2001-12,107.7
200407,2002-01,107.0
200407,2002-02,110.4
200407,2002-03,105.7
200407,2002-04,114.1
200407,2002-05,112.8
200407,2002-06,113.7
200407,2002-07,120.2
200407,2002-08,116.4
200407,2002-09,117.8
200407,2002-10,118.9
200407,2002-11,118.6
200407,2002-12,119.0
200407,2003-01,122.3
200407,2003-02,119.0
200407,2003-03,116.7
200407,2003-04,117.5
200407,2003-05,116.6
200407,2003-06,123.8
200407,2003-07,121.8
200407,2003-08,119.0
200407,2003-09,122.2
200407,2003-10,124.5
200407,2003-11,123.4
200407,2003-12,123.6
200407,2004-01,123.7
200407,2004-02,127.9
200407,2004-03,128.0
200407,2004-04,123.5
200408,1989-01,113.1
200408,1989-02,113.6
200408,1989-03,105.8
200408,1989-04,109.2
200408,1989-05,110.3
200408,1989-06,125.8
200408,1989-07,97.2
200408,1989-08,82.4
200408,1989-09,101.5
200408,1989-10,102.7
200408,1989-11,141.2
200408,1989-12,145.9
200408,1990-01,103.2
200408,1990-02,106.8
200408,1990-03,103.6
200408,1990-04,114.5
200408,1990-05,113.8
200408,1990-06,106.9
200408,1990-07,123.0
200408,1990-08,115.5
200408,1990-09,100.5
200408,1990-10,132.5
200408,1990-11,94.4
200408,1990-12,78.2
200408,1991-01,105.3
200408,1991-02,97.0
200408,1991-03,100.7
200408,1991-04,89.5
200408,1991-05,86.1
200408,1991-06,84.3
200408,1991-07,79.9
200408,1991-08,79.4
200408,1991-09,81.0
200408,1991-10,81.2
200408,1991-11,80.4
200408,1991-12,76.0
200408,1992-01,77.8
200408,1992-02,76.2
200408,1992-03,81.6
200408,1992-04,78.3
200408,1992-05,74.5
200408,1992-06,80.4
200408,1992-07,78.4
200408,1992-08,76.1
200408,1992-09,83.0
200408,1992-10,79.0
200408,1992-11,77.2
200408,1992-12,78.2
200408,1993-01,77.8
200408,1993-02,78.3
200408,1993-03,73.5
200408,1993-04,76.0
200408,1993-05,75.5
200408,1993-06,74.9
200408,1993-07,70.7
200408,1993-08,76.2
200408,1993-09,76.1
200408,1993-10,72.8
200408,1993-11,77.2
200408,1993-12,77.3
200408,1994-01,74.7
200408,1994-02,76.6
200408,1994-03,77.4
200408,1994-04,76.4
200408,1994-05,80.8
200408,1994-06,81.4
200408,1994-07,82.4
200408,1994-08,80.3
200408,1994-09,77.8
200408,1994-10,78.7
200408,1994-11,80.3
200408,1994-12,84.0
200408,1995-01,79.2
200408,1995-02,81.4
200408,1995-03,83.1
200408,1995-04,84.1
200408,1995-05,88.3
200408,1995-06,87.7
200408,1995-07,85.5
200408,1995-08,89.1
200408,1995-09,87.5
200408,1995-10,88.4
200408,1995-11,88.7
200408,1995-12,86.8
200408,1996-01,89.0
200408,1996-02,89.0
200408,1996-03,84.2
200408,1996-04,85.2
200408,1996-05,87.6
200408,1996-06,85.7
200408,1996-07,88.9
200408,1996-08,87.7
200408,1996-09,90.6
200408,1996-10,91.3
200408,1996-11,89.0
200408,1996-12,88.6
200408,1997-01,88.0
200408,1997-02,89.3
200408,1997-03,83.9
200408,1997-04,90.3
200408,1997-05,86.4
200408,1997-06,91.2
200408,1997-07,89.9
200408,1997-08,85.5
200408,1997-09,89.0
200408,1997-10,92.4
200408,1997-11,91.2
200408,1997-12,93.0
200408,1998-01,96.0
200408,1998-02,94.5
200408,1998-03,98.4
200408,1998-04,98.2
200408,1998-05,92.2
200408,1998-06,93.7
200408,1998-07,95.5
200408,1998-08,92.6
200408,1998-09,93.5
200408,1998-10,91.1
200408,1998-11,91.0
200408,1998-12,91.5
200408,1999-01,90.7
200408,1999-02,90.0
200408,1999-03,91.8
200408,1999-04,91.4
200408,1999-05,91.6
200408,1999-06,92.1
200408,1999-07,91.3
200408,1999-08,93.0
200408,1999-09,93.0
200408,1999-10,90.7
200408,1999-11,94.4
200408,1999-12,94.1
200408,2000-01,94.9
200408,2000-02,99.8
200408,2000-03,98.2
200408,2000-04,97.6
200408,2000-05,98.8
200408,2000-06,98.1
200408,2000-07,98.9
200408,2000-08,101.2
200408,2000-09,101.0
200408,2000-10,101.8
200408,2000-11,104.1
200408,2000-12,104.9
200408,2001-01,106.5
200408,2001-02,105.0
200408,2001-03,104.8
200408,2001-04,104.2
200408,2001-05,108.5
200408,2001-06,108.8
200408,2001-07,108.3
200408,2001-08,108.1
200408,2001-09,107.8
200408,2001-10,109.1
200408,2001-11,107.8
200408,2001-12,108.0
200408,2002-01,106.9
200408,2002-02,110.1
200408,2002-03,105.7
200408,2002-04,114.0
200408,2002-05,112.8
200408,2002-06,113.7
200408,2002-07,120.0
200408,2002-08,116.4
200408,2002-09,117.6
200408,2002-10,118.7
200408,2002-11,118.5
200408,2002-12,119.2
200408,2003-01,122.2
200408,2003-02,118.6
200408,2003-03,116.6
200408,2003-04,117.4
200408,2003-05,116.6
200408,2003-06,123.6
200408,2003-07,121.5
200408,2003-08,118.9
200408,2003-09,122.1
200408,2003-10,124.3
200408,2003-11,123.3
200408,2003-12,123.5
200408,2004-01,123.7
200408,2004-02,129.1
200408,2004-03,127.8
200408,2004-04,123.4
200408,2004-05,125.8
200409,1989-01,113.1
200409,1989-02,113.7
200409,1989-03,105.8
200409,1989-04,109.2
200409,1989-05,110.3
200409,1989-06,125.8
200409,1989-07,97.2
200409,1989-08,82.4
200409,1989-09,101.5
200409,1989-10,102.7
200409,1989-11,141.3
200409,1989-12,146.0
200409,1990-01,103.2
200409,1990-02,106.8
200409,1990-03,103.6
200409,1990-04,114.5
200409,1990-05,113.8
200409,1990-06,106.9
200409,1990-07,123.1
200409,1990-08,115.5
200409,1990-09,100.6
200409,1990-10,132.5
200409,1990-11,94.4
200409,1990-12,78.2
200409,1991-01,105.3
200409,1991-02,97.0
200409,1991-03,100.7
200409,1991-04,89.5
200409,1991-05,86.1
200409,1991-06,84.3
200409,1991-07,79.9
200409,1991-08,79.4
200409,1991-09,81.0
200409,1991-10,81.2
200409,1991-11,80.4
200409,1991-12,76.0
200409,1992-01,77.8
200409,1992-02,76.2
200409,1992-03,81.6
200409,1992-04,78.3
200409,1992-05,74.5
200409,1992-06,80.5
200409,1992-07,78.5
200409,1992-08,76.1
200409,1992-09,83.0
200409,1992-10,79.0
200409,1992-11,77.2
200409,1992-12,78.2
200409,1993-01,77.8
200409,1993-02,78.3
200409,1993-03,73.5
200409,1993-04,76.0
200409,1993-05,75.5
200409,1993-06,74.9
200409,1993-07,70.7
200409,1993-08,76.2
200409,1993-09,76.1
200409,1993-10,72.8
200409,1993-11,77.2
200409,1993-12,77.3
200409,1994-01,74.7
200409,1994-02,76.6
200409,1994-03,77.4
200409,1994-04,76.5
200409,1994-05,80.8
200409,1994-06,81.4
200409,1994-07,82.4
200409,1994-08,80.3
200409,1994-09,77.8
200409,1994-10,78.7
200409,1994-11,80.3
200409,1994-12,84.0
200409,1995-01,79.3
200409,1995-02,81.4
200409,1995-03,83.1
200409,1995-04,84.1
200409,1995-05,88.3
200409,1995-06,87.7
200409,1995-07,85.5
200409,1995-08,89.1
200409,1995-09,87.6
200409,1995-10,88.4
200409,1995-11,88.7
200409,1995-12,86.8
200409,1996-01,89.0
200409,1996-02,89.0
200409,1996-03,84.2
200409,1996-04,85.2
200409,1996-05,87.6
200409,1996-06,85.8
200409,1996-07,88.9
200409,1996-08,87.7
200409,1996-09,90.6
200409,1996-10,91.4
200409,1996-11,89.0
200409,1996-12,88.6
200409,1997-01,88.0
200409,1997-02,89.3
200409,1997-03,83.9
200409,1997-04,90.3
200409,1997-05,86.4
200409,1997-06,91.3
200409,1997-07,89.9
200409,1997-08,85.5
200409,1997-09,89.0
200409,1997-10,92.5
200409,1997-11,91.2
200409,1997-12,93.0
200409,1998-01,96.0
200409,1998-02,94.6
200409,1998-03,98.5
200409,1998-04,98.2
200409,1998-05,92.1
200409,1998-06,93.8
200409,1998-07,95.5
200409,1998-08,92.7
200409,1998-09,93.5
200409,1998-10,91.2
200409,1998-11,91.0
200409,1998-12,91.5
200409,1999-01,90.7
200409,1999-02,90.0
200409,1999-03,91.8
200409,1999-04,91.4
200409,1999-05,91.6
200409,1999-06,92.2
200409,1999-07,91.3
200409,1999-08,93.0
200409,1999-09,93.0
200409,1999-10,90.7
200409,1999-11,94.5
200409,1999-12,94.1
200409,2000-01,95.0
200409,2000-02,99.5
200409,2000-03,98.1
200409,2000-04,97.6
200409,2000-05,98.8
200409,2000-06,98.1
200409,2000-07,98.9
200409,2000-08,101.2
200409,2000-09,101.0
200409,2000-10,101.8
200409,2000-11,104.1
200409,2000-12,105.0
200409,2001-01,106.4
200409,2001-02,105.1
200409,2001-03,104.8
200409,2001-04,104.2
200409,2001-05,108.5
200409,2001-06,108.9
200409,2001-07,108.3
200409,2001-08,108.1
200409,2001-09,107.8
200409,2001-10,109.1
200409,2001-11,107.8
200409,2001-12,108.1
200409,2002-01,106.9
200409,2002-02,110.3
200409,2002-03,105.8
200409,2002-04,114.0
200409,2002-05,112.8
200409,2002-06,113.7
200409,2002-07,120.1
200409,2002-08,116.4
200409,2002-09,117.7
200409,2002-10,118.7
200409,2002-11,118.6
200409,2002-12,119.2
200409,2003-01,122.2
200409,2003-02,118.7
200409,2003-03,116.6
200409,2003-04,117.4
200409,2003-05,116.6
200409,2003-06,123.6
200409,2003-07,121.5
200409,2003-08,118.9
200409,2003-09,122.1
200409,2003-10,124.3
200409,2003-11,123.3
200409,2003-12,123.5
200409,2004-01,123.7
200409,2004-02,128.6
200409,2004-03,127.7
200409,2004-04,123.4
200409,2004-05,125.9
200409,2004-06,126.9
200409,2004-07,122.2
200410,1989-01,113.1
200410,1989-02,113.7
200410,1989-03,105.8
200410,1989-04,109.2
200410,1989-05,110.4
200410,1989-06,125.8
200410,1989-07,97.2
200410,1989-08,82.4
200410,1989-09,101.5
200410,1989-10,102.8
200410,1989-11,141.3
200410,1989-12,146.0
200410,1990-01,103.2
200410,1990-02,106.8
200410,1990-03,103.6
200410,1990-04,114.5
200410,1990-05,113.9
200410,1990-06,106.9
200410,1990-07,123.1
200410,1990-08,115.5
200410,1990-09,100.6
200410,1990-10,132.5
200410,1990-11,94.4
200410,1990-12,78.3
200410,1991-01,105.4
200410,1991-02,97.0
200410,1991-03,100.7
200410,1991-04,89.5
200410,1991-05,86.1
200410,1991-06,84.3
200410,1991-07,79.9
200410,1991-08,79.4
200410,1991-09,81.0
200410,1991-10,81.2
200410,1991-11,80.5
200410,1991-12,76.0
200410,1992-01,77.8
200410,1992-02,76.3
200410,1992-03,81.6
200410,1992-04,78.3
200410,1992-05,74.5
200410,1992-06,80.5
200410,1992-07,78.5
200410,1992-08,76.1
200410,1992-09,83.1
200410,1992-10,79.0
200410,1992-11,77.2
200410,1992-12,78.2
200410,1993-01,77.8
200410,1993-02,78.3
200410,1993-03,73.6
200410,1993-04,76.0
200410,1993-05,75.6
200410,1993-06,75.0
200410,1993-07,70.7
200410,1993-08,76.2
200410,1993-09,76.1
200410,1993-10,72.8
200410,1993-11,77.3
200410,1993-12,77.3
200410,1994-01,74.8
200410,1994-02,76.6
200410,1994-03,77.5
200410,1994-04,76.5
200410,1994-05,80.8
200410,1994-06,81.4
200410,1994-07,82.5
200410,1994-08,80.4
200410,1994-09,77.8
200410,1994-10,78.7
200410,1994-11,80.3
200410,1994-12,84.0
200410,1995-01,79.3
200410,1995-02,81.4
200410,1995-03,83.1
200410,1995-04,84.2
200410,1995-05,88.3
200410,1995-06,87.7
200410,1995-07,85.6
200410,1995-08,89.1
200410,1995-09,87.6
200410,1995-10,88.5
200410,1995-11,88.8
200410,1995-12,86.8
200410,1996-01,89.0
200410,1996-02,89.0
200410,1996-03,84.2
200410,1996-04,85.3
200410,1996-05,87.6
200410,1996-06,85.8
200410,1996-07,88.9
200410,1996-08,87.8
200410,1996-09,90.6
200410,1996-10,91.4
200410,1996-11,89.0
200410,1996-12,88.6
200410,1997-01,88.0
200410,1997-02,89.4
200410,1997-03,83.9
200410,1997-04,90.3
200410,1997-05,86.4
200410,1997-06,91.3
200410,1997-07,89.9
200410,1997-08,85.5
200410,1997-09,89.1
200410,1997-10,92.5
200410,1997-11,91.2
200410,1997-12,93.0
200410,1998-01,96.0
200410,1998-02,94.7
200410,1998-03,98.4
200410,1998-04,98.2
200410,1998-05,92.2
200410,1998-06,93.8
200410,1998-07,95.5
200410,1998-08,92.6
200410,1998-09,93.6
200410,1998-10,91.1
200410,1998-11,91.0
200410,1998-12,91.6
200410,1999-01,90.8
200410,1999-02,90.0
200410,1999-03,91.8
200410,1999-04,91.4
200410,1999-05,91.6
200410,1999-06,92.1
200410,1999-07,91.3
200410,1999-08,93.0
200410,1999-09,93.1
200410,1999-10,90.7
200410,1999-11,94.4
200410,1999-12,94.1
200410,2000-01,95.0
200410,2000-02,99.4
200410,2000-03,98.0
200410,2000-04,97.7
200410,2000-05,98.8
200410,2000-06,98.0
200410,2000-07,99.0
200410,2000-08,101.2
200410,2000-09,101.1
200410,2000-10,101.8
200410,2000-11,104.1
200410,2000-12,105.1
200410,2001-01,106.4
200410,2001-02,105.0
200410,2001-03,104.8
200410,2001-04,104.4
200410,2001-05,108.5
200410,2001-06,108.8
200410,2001-07,108.3
200410,2001-08,108.0
200410,2001-09,107.8
200410,2001-10,108.7
200410,2001-11,107.7
200410,2001-12,108.6
200410,2002-01,106.7
200410,2002-02,110.1
200410,2002-03,105.9
200410,2002-04,113.9
200410,2002-05,112.8
200410,2002-06,113.8
200410,2002-07,120.0
200410,2002-08,116.4
200410,2002-09,117.5
200410,2002-10,118.3
200410,2002-11,118.6
200410,2002-12,119.5
200410,2003-01,122.2
200410,2003-02,118.6
200410,2003-03,116.6
200410,2003-04,117.5
200410,2003-05,116.7
200410,2003-06,123.5
200410,2003-07,121.2
200410,2003-08,119.1
200410,2003-09,122.1
200410,2003-10,123.9
200410,2003-11,123.5
200410,2003-12,123.6
200410,2004-01,123.9
200410,2004-02,128.7
200410,2004-03,127.4
200410,2004-04,123.5
200410,2004-05,125.9
200410,2004-06,126.6
200410,2004-07,122.2
200411,1989-01,113.1
200411,1989-02,113.7
200411,1989-03,105.8
200411,1989-04,109.2
200411,1989-05,110.4
200411,1989-06,125.8
200411,1989-07,97.2
200411,1989-08,82.5
200411,1989-09,101.5
200411,1989-10,102.8
200411,1989-11,141.3
200411,1989-12,146.0
200411,1990-01,103.2
200411,1990-02,106.9
200411,1990-03,103.6
200411,1990-04,114.5
200411,1990-05,113.9
200411,1990-06,106.9
200411,1990-07,123.1
200411,1990-08,115.5
200411,1990-09,100.6
200411,1990-10,132.6
200411,1990-11,94.4
200411,1990-12,78.3
200411,1991-01,105.4
200411,1991-02,97.0
200411,1991-03,100.7
200411,1991-04,89.5
200411,1991-05,86.1
200411,1991-06,84.3
200411,1991-07,79.9
200411,1991-08,79.4
200411,1991-09,81.0
200411,1991-10,81.2
200411,1991-11,80.5
200411,1991-12,76.0
200411,1992-01,77.9
200411,1992-02,76.3
200411,1992-03,81.7
200411,1992-04,78.3
200411,1992-05,74.5
200411,1992-06,80.5
200411,1992-07,78.5
200411,1992-08,76.1
200411,1992-09,83.1
200411,1992-10,79.0
200411,1992-11,77.3
200411,1992-12,78.2
200411,1993-01,77.8
200411,1993-02,78.3
200411,1993-03,73.6
200411,1993-04,76.0
200411,1993-05,75.6
200411,1993-06,75.0
200411,1993-07,70.7
200411,1993-08,76.2
200411,1993-09,76.1
200411,1993-10,72.8
200411,1993-11,77.3
200411,1993-12,77.3
200411,1994-01,74.8
200411,1994-02,76.6
200411,1994-03,77.5
200411,1994-04,76.5
200411,1994-05,80.8
200411,1994-06,81.4
200411,1994-07,82.5
200411,1994-08,80.4
200411,1994-09,77.8
200411,1994-10,78.8
200411,1994-11,80.3
200411,1994-12,84.0
200411,1995-01,79.3
200411,1995-02,81.4
200411,1995-03,83.1
200411,1995-04,84.2
200411,1995-05,88.3
200411,1995-06,87.7
200411,1995-07,85.6
200411,1995-08,89.1
200411,1995-09,87.6
200411,1995-10,88.5
200411,1995-11,88.8
200411,1995-12,86.8
200411,1996-01,89.0
200411,1996-02,89.0
200411,1996-03,84.2
200411,1996-04,85.3
200411,1996-05,87.6
200411,1996-06,85.8
200411,1996-07,88.9
200411,1996-08,87.8
200411,1996-09,90.7
200411,1996-10,91.4
200411,1996-11,89.0
200411,1996-12,88.6
200411,1997-01,88.0
200411,1997-02,89.4
200411,1997-03,83.9
200411,1997-04,90.3
200411,1997-05,86.4
200411,1997-06,91.3
200411,1997-07,90.0
200411,1997-08,85.5
200411,1997-09,89.1
200411,1997-10,92.5
200411,1997-11,91.3
200411,1997-12,93.0
200411,1998-01,96.1
200411,1998-02,94.6
200411,1998-03,98.4
200411,1998-04,98.3
200411,1998-05,92.2
200411,1998-06,93.7
200411,1998-07,95.5
200411,1998-08,92.7
200411,1998-09,93.8
200411,1998-10,91.1
200411,1998-11,91.0
200411,1998-12,91.6
200411,1999-01,90.9
200411,1999-02,89.9
200411,1999-03,91.8
200411,1999-04,91.4
200411,1999-05,91.7
200411,1999-06,92.1
200411,1999-07,91.4
200411,1999-08,93.0
200411,1999-09,93.1
200411,1999-10,90.7
200411,1999-11,94.5
200411,1999-12,94.1
200411,2000-01,95.0
200411,2000-02,99.6
200411,2000-03,98.0
200411,2000-04,97.6
200411,2000-05,98.8
200411,2000-06,98.0
200411,2000-07,99.0
200411,2000-08,101.2
200411,2000-09,101.1
200411,2000-10,101.7
200411,2000-11,104.1
200411,2000-12,105.0
200411,2001-01,106.4
200411,2001-02,105.0
200411,2001-03,104.8
200411,2001-04,104.4
200411,2001-05,108.5
200411,2001-06,108.8
200411,2001-07,108.3
200411,2001-08,108.0
200411,2001-09,107.8
200411,2001-10,108.7
200411,2001-11,107.7
200411,2001-12,108.6
200411,2002-01,106.7
200411,2002-02,110.0
200411,2002-03,105.9
200411,2002-04,113.9
200411,2002-05,112.8
200411,2002-06,113.8
200411,2002-07,119.9
200411,2002-08,116.4
200411,2002-09,117.5
200411,2002-10,118.3
200411,2002-11,118.6
200411,2002-12,119.5
200411,2003-01,122.3
200411,2003-02,118.6
200411,2003-03,116.6
200411,2003-04,117.5
200411,2003-05,116.8
200411,2003-06,123.6
200411,2003-07,121.3
200411,2003-08,119.0
200411,2003-09,122.2
200411,2003-10,123.9
200411,2003-11,123.5
200411,2003-12,123.7
200411,2004-01,123.9
200411,2004-02,128.9
200411,2004-03,127.6
200411,2004-04,123.5
200411,2004-05,125.9
200411,2004-06,126.8
200411,2004-07,122.3
200411,2004-08,125.8
200412,1989-01,113.2
200412,1989-02,113.8
200412,1989-03,105.9
200412,1989-04,109.3
200412,1989-05,110.5
200412,1989-06,125.9
200412,1989-07,97.3
200412,1989-08,82.5
200412,1989-09,101.6
200412,1989-10,102.9
200412,1989-11,141.4
200412,1989-12,146.1
200412,1990-01,103.3
200412,1990-02,106.9
200412,1990-03,103.7
200412,1990-04,114.6
200412,1990-05,114.0
200412,1990-06,107.0
200412,1990-07,123.2
200412,1990-08,115.6
200412,1990-09,100.7
200412,1990-10,132.7
200412,1990-11,94.5
200412,1990-12,78.3
200412,1991-01,105.5
200412,1991-02,97.1
200412,1991-03,100.8
200412,1991-04,89.6
200412,1991-05,86.2
200412,1991-06,84.4
200412,1991-07,80.0
200412,1991-08,79.5
200412,1991-09,81.1
200412,1991-10,81.3
200412,1991-11,80.5
200412,1991-12,76.1
200412,1992-01,77.9
200412,1992-02,76.3
200412,1992-03,81.7
200412,1992-04,78.4
200412,1992-05,74.6
200412,1992-06,80.6
200412,1992-07,78.5
200412,1992-08,76.2
200412,1992-09,83.1
200412,1992-10,79.1
200412,1992-11,77.3
200412,1992-12,78.3
200412,1993-01,77.9
200412,1993-02,78.4
200412,1993-03,73.6
200412,1993-04,76.1
200412,1993-05,75.6
200412,1993-06,75.0
200412,1993-07,70.8
200412,1993-08,76.3
200412,1993-09,76.2
200412,1993-10,72.8
200412,1993-11,77.3
200412,1993-12,77.4
200412,1994-01,74.8
200412,1994-02,76.7
200412,1994-03,77.5
200412,1994-04,76.5
200412,1994-05,80.9
200412,1994-06,81.5
200412,1994-07,82.5
200412,1994-08,80.4
200412,1994-09,77.9
200412,1994-10,78.8
200412,1994-11,80.4
200412,1994-12,84.1
200412,1995-01,79.3
200412,1995-02,81.5
200412,1995-03,83.2
200412,1995-04,84.2
200412,1995-05,88.4
200412,1995-06,87.8
200412,1995-07,85.6
200412,1995-08,89.2
200412,1995-09,87.7
200412,1995-10,88.5
200412,1995-11,88.8
200412,1995-12,86.9
200412,1996-01,89.1
200412,1996-02,89.1
200412,1996-03,84.3
200412,1996-04,85.3
200412,1996-05,87.7
200412,1996-06,85.9
200412,1996-07,89.0
200412,1996-08,87.8
200412,1996-09,90.7
200412,1996-10,91.5
200412,1996-11,89.1
200412,1996-12,88.7
200412,1997-01,88.1
200412,1997-02,89.4
200412,1997-03,84.0
200412,1997-04,90.4
200412,1997-05,86.5
200412,1997-06,91.4
200412,1997-07,90.0
200412,1997-08,85.6
200412,1997-09,89.1
200412,1997-10,92.6
200412,1997-11,91.3
200412,1997-12,93.1
200412,1998-01,95.9
200412,1998-02,94.8
200412,1998-03,98.6
200412,1998-04,98.3
200412,1998-05,92.0
200412,1998-06,93.9
200412,1998-07,95.7
200412,1998-08,92.7
200412,1998-09,93.8
200412,1998-10,91.3
200412,1998-11,91.1
200412,1998-12,91.6
200412,1999-01,90.5
200412,1999-02,90.2
200412,1999-03,92.1
200412,1999-04,91.4
200412,1999-05,91.7
200412,1999-06,92.3
200412,1999-07,91.4
200412,1999-08,93.2
200412,1999-09,93.1
200412,1999-10,90.7
200412,1999-11,94.6
200412,1999-12,94.3
200412,2000-01,94.9
200412,2000-02,99.8
200412,2000-03,98.3
200412,2000-04,97.3
200412,2000-05,98.8
200412,2000-06,98.2
200412,2000-07,98.9
200412,2000-08,101.3
200412,2000-09,100.9
200412,2000-10,101.9
200412,2000-11,104.1
200412,2000-12,104.7
200412,2001-01,106.6
200412,2001-02,105.2
200412,2001-03,105.0
200412,2001-04,104.2
200412,2001-05,108.5
200412,2001-06,108.9
200412,2001-07,108.3
200412,2001-08,108.1
200412,2001-09,107.8
200412,2001-10,109.1
200412,2001-11,107.8
200412,2001-12,108.1
200412,2002-01,106.8
200412,2002-02,110.2
200412,2002-03,105.8
200412,2002-04,114.0
200412,2002-05,112.8
200412,2002-06,113.7
200412,2002-07,120.1
200412,2002-08,116.5
200412,2002-09,117.7
200412,2002-10,118.6
200412,2002-11,118.6
200412,2002-12,119.3
200412,2003-01,122.3
200412,2003-02,118.9
200412,2003-03,116.7
200412,2003-04,117.5
200412,2003-05,116.7
200412,2003-06,123.7
200412,2003-07,121.6
200412,2003-08,119.0
200412,2003-09,122.2
200412,2003-10,124.2
200412,2003-11,123.4
200412,2003-12,123.6
200412,2004-01,123.7
200412,2004-02,128.5
200412,2004-03,127.9
200412,2004-04,123.5
200412,2004-05,125.9
200412,2004-06,127.1
200412,2004-07,122.4
200412,2004-08,126.0
200412,2004-09,128.3
200412,2004-10,124.2
200501,1989-01,113.2
200501,1989-02,113.8
200501,1989-03,105.9
200501,1989-04,109.3
200501,1989-05,110.5
200501,1989-06,125.9
200501,1989-07,97.3
200501,1989-08,82.5
200501,1989-09,101.6
200501,1989-10,102.9
200501,1989-11,141.4
200501,1989-12,146.1
200501,1990-01,103.3
200501,1990-02,106.9
200501,1990-03,103.7
200501,1990-04,114.6
200501,1990-05,114.0
200501,1990-06,107.0
200501,1990-07,123.2
200501,1990-08,115.6
200501,1990-09,100.7
200501,1990-10,132.7
200501,1990-11,94.5
200501,1990-12,78.3
200501,1991-01,105.5
200501,1991-02,97.1
200501,1991-03,100.8
200501,1991-04,89.6
200501,1991-05,86.2
200501,1991-06,84.4
200501,1991-07,80.0
200501,1991-08,79.5
200501,1991-09,81.1
200501,1991-10,81.3
200501,1991-11,80.5
200501,1991-12,76.1
200501,1992-01,77.9
200501,1992-02,76.3
200501,1992-03,81.7
200501,1992-04,78.4
200501,1992-05,74.6
200501,1992-06,80.6
200501,1992-07,78.5
200501,1992-08,76.2
